Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Differential,Opponent Differential
11/26/2013,Albany NY,Away,70,Rider,59,Home,,Win,2.19,-2.65
11/26/2013,Rider,Home,59,Albany NY,70,Away,,Loss,-2.65,2.19
11/26/2013,NC State,Home,82,FL Gulf Coast,62,Away,,Win,1.32,5.00
11/26/2013,FL Gulf Coast,Away,62,NC State,82,Home,,Loss,5.00,1.32
11/26/2013,Ohio,Home,76,Mercer,67,Away,,Win,4.85,12.91
11/26/2013,Mercer,Away,67,Ohio,76,Home,,Loss,12.91,4.85
11/26/2013,Georgia Tech,Home,76,MS Valley St,59,Away,,Win,-0.12,-9.03
11/26/2013,MS Valley St,Away,59,Georgia Tech,76,Home,,Loss,-9.03,-0.12
11/26/2013,Boston College,Home,75,Sacred Heart,67,Away,,Win,-4.91,-6.97
11/26/2013,Sacred Heart,Away,67,Boston College,75,Home,,Loss,-6.97,-4.91
11/26/2013,Penn St,Home,84,Monmouth NJ,52,Away,,Win,0.59,-4.06
11/26/2013,Monmouth NJ,Away,52,Penn St,84,Home,,Loss,-4.06,0.59
11/26/2013,Marshall,Home,74,W Kentucky,64,Away,,Win,0.30,1.06
11/26/2013,W Kentucky,Away,64,Marshall,74,Home,,Loss,1.06,0.30
11/26/2013,Cincinnati,Home,79,MA Lowell,49,Away,,Win,10.39,-7.86
11/26/2013,MA Lowell,Away,49,Cincinnati,79,Home,,Loss,-7.86,10.39
11/26/2013,Penn,Home,85,Niagara,66,Away,,Win,-6.57,-6.82
11/26/2013,Niagara,Away,66,Penn,85,Home,,Loss,-6.82,-6.57
11/26/2013,Virginia,Home,69,Hampton,40,Away,,Win,10.65,2.97
11/26/2013,Hampton,Away,40,Virginia,69,Home,,Loss,2.97,10.65
11/26/2013,Nicholls St,Home,79,UT San Antonio,73,Away,,Win,-4.41,-7.93
11/26/2013,UT San Antonio,Away,73,Nicholls St,79,Home,,Loss,-7.93,-4.41
11/26/2013,North Florida,Away,65,Savannah St,61,Home,,Win,-1.84,-2.78
11/26/2013,Savannah St,Home,61,North Florida,65,Away,,Loss,-2.78,-1.84
11/26/2013,St Peter's,Home,70,Binghamton,57,Away,,Win,-2.61,-10.00
11/26/2013,Binghamton,Away,57,St Peter's,70,Home,,Loss,-10.00,-2.61
11/26/2013,Navy,Home,67,MD E Shore,59,Away,,Win,-4.57,-8.50
11/26/2013,MD E Shore,Away,59,Navy,67,Home,,Loss,-8.50,-4.57
11/26/2013,NC Central,Home,101,Barber-Scotia,46,Away,,Win,15.39,0.00
11/26/2013,Barber-Scotia,Away,46,NC Central,101,Home,,Loss,0.00,15.39
11/26/2013,W Michigan,Home,99,Oakland,88,Away,,Win,5.06,-3.00
11/26/2013,Oakland,Away,88,W Michigan,99,Home,,Loss,-3.00,5.06
11/26/2013,Indiana,Home,77,Evansville,46,Away,,Win,4.69,-2.82
11/26/2013,Evansville,Away,46,Indiana,77,Home,,Loss,-2.82,4.69
11/26/2013,Princeton,Home,71,George Mason,66,Away,,Win,7.21,-2.55
11/26/2013,George Mason,Away,66,Princeton,71,Home,,Loss,-2.55,7.21
11/26/2013,Towson,Home,75,UMBC,60,Away,,Win,4.82,-7.23
11/26/2013,UMBC,Away,60,Towson,75,Home,,Loss,-7.23,4.82
11/26/2013,Auburn,Home,78,Tennessee St,73,Away,,Win,-0.37,-6.80
11/26/2013,Tennessee St,Away,73,Auburn,78,Home,,Loss,-6.80,-0.37
11/26/2013,Fordham,Away,79,Manhattan,75,Home,,Win,-6.29,7.38
11/26/2013,Manhattan,Home,75,Fordham,79,Away,,Loss,7.38,-6.29
11/26/2013,Connecticut,Home,76,Loyola MD,66,Away,,Win,8.74,-6.70
11/26/2013,Loyola MD,Away,66,Connecticut,76,Home,,Loss,-6.70,8.74
11/26/2013,Mt St Mary's,Home,69,Bucknell,64,Away,,Win,-1.72,1.83
11/26/2013,Bucknell,Away,64,Mt St Mary's,69,Home,,Loss,1.83,-1.72
11/26/2013,Tennessee Tech,Home,98,ETSU,83,Away,,Win,1.65,0.58
11/26/2013,ETSU,Away,83,Tennessee Tech,98,Home,,Loss,0.58,1.65
11/26/2013,Mississippi,Home,84,NC A&T,50,Away,,Win,2.48,-7.91
11/26/2013,NC A&T,Away,50,Mississippi,84,Home,,Loss,-7.91,2.48
11/26/2013,Columbia,Home,61,American Univ,47,Away,,Win,4.84,5.31
11/26/2013,American Univ,Away,47,Columbia,61,Home,,Loss,5.31,4.84
11/26/2013,UNC Wilmington,Home,72,Campbellsville,55,Away,,Win,-6.34,0.00
11/26/2013,Campbellsville,Away,55,UNC Wilmington,72,Home,,Loss,0.00,-6.34
11/26/2013,Buffalo,Home,81,Robert Morris,66,Away,,Win,6.21,0.29
11/26/2013,Robert Morris,Away,66,Buffalo,81,Home,,Loss,0.29,6.21
11/26/2013,Virginia Tech,Home,75,Furman,54,Away,,Win,-4.10,-8.03
11/26/2013,Furman,Away,54,Virginia Tech,75,Home,,Loss,-8.03,-4.10
11/26/2013,Yale,Away,79,Lafayette,76,Home,,Win,0.46,-3.32
11/26/2013,Lafayette,Home,76,Yale,79,Away,,Loss,-3.32,0.46
11/27/2013,Minnesota,Away,83,Chaminade,68,Away,Neutral Site,Win,3.42,0.00
11/27/2013,Chaminade,Away,68,Minnesota,83,Away,Neutral Site,Loss,0.00,3.42
11/27/2013,TCU,Away,73,AK Anchorage,70,Home,,Win,-8.84,0.00
11/27/2013,AK Anchorage,Home,70,TCU,73,Away,,Loss,0.00,-8.84
11/27/2013,UNC Greensboro,Away,75,Stetson,68,Away,Neutral Site,Win,-3.31,-10.84
11/27/2013,Stetson,Away,68,UNC Greensboro,75,Away,Neutral Site,Loss,-10.84,-3.31
11/27/2013,San Diego,Away,59,S Illinois,56,Away,Neutral Site,Win,2.09,0.00
11/27/2013,S Illinois,Away,56,San Diego,59,Away,Neutral Site,Loss,0.00,2.09
11/27/2013,Ga Southern,Away,76,Presbyterian,66,Away,Neutral Site,Win,-0.76,-11.03
11/27/2013,Presbyterian,Away,66,Ga Southern,76,Away,Neutral Site,Loss,-11.03,-0.76
11/27/2013,Portland,Home,86,San Jose St,69,Away,,Win,3.03,-9.16
11/27/2013,San Jose St,Away,69,Portland,86,Home,,Loss,-9.16,3.03
11/27/2013,Utah,Home,88,Ball St,69,Away,,Win,11.53,-8.23
11/27/2013,Ball St,Away,69,Utah,88,Home,,Loss,-8.23,11.53
11/27/2013,Vermont,Away,87,Illinois St,76,Away,Neutral Site,Win,10.66,-0.35
11/27/2013,Illinois St,Away,76,Vermont,87,Away,Neutral Site,Loss,-0.35,10.66
11/27/2013,Hawaii,Home,91,New Orleans,58,Away,,Win,6.74,-4.96
11/27/2013,New Orleans,Away,58,Hawaii,91,Home,,Loss,-4.96,6.74
11/27/2013,Tulsa,Away,63,Indiana St,62,Away,Neutral Site,Win,5.73,3.27
11/27/2013,Indiana St,Away,62,Tulsa,63,Away,Neutral Site,Loss,3.27,5.73
11/27/2013,Louisiana Tech,Away,76,St Bonaventure,72,Away,Neutral Site,Win,15.65,3.27
11/27/2013,St Bonaventure,Away,72,Louisiana Tech,76,Away,Neutral Site,Loss,3.27,15.65
11/27/2013,Dayton,Away,82,California,64,Away,Neutral Site,Win,5.76,2.88
11/27/2013,California,Away,64,Dayton,82,Away,Neutral Site,Loss,2.88,5.76
11/27/2013,Wisconsin,Away,70,West Virginia,63,Away,Neutral Site,Win,8.97,4.25
11/27/2013,West Virginia,Away,63,Wisconsin,70,Away,Neutral Site,Loss,4.25,8.97
11/27/2013,Syracuse,Away,74,Baylor,67,Away,Neutral Site,Win,8.66,6.83
11/27/2013,Baylor,Away,67,Syracuse,74,Away,Neutral Site,Loss,6.83,8.66
11/27/2013,Duke,Away,74,Alabama,64,Away,Neutral Site,Win,11.56,0.63
11/27/2013,Alabama,Away,64,Duke,74,Away,Neutral Site,Loss,0.63,11.56
11/27/2013,Gonzaga,Away,91,Arkansas,81,Away,Neutral Site,Win,11.88,9.03
11/27/2013,Arkansas,Away,81,Gonzaga,91,Away,Neutral Site,Loss,9.03,11.88
11/27/2013,Oral Roberts,Away,63,Bowling Green,56,Away,Neutral Site,Win,2.12,-1.50
11/27/2013,Bowling Green,Away,56,Oral Roberts,63,Away,Neutral Site,Loss,-1.50,2.12
11/27/2013,IL Chicago,Away,94,Wagner,76,Away,Neutral Site,Win,-5.71,3.06
11/27/2013,Wagner,Away,76,IL Chicago,94,Away,Neutral Site,Loss,3.06,-5.71
11/27/2013,Arizona,Away,66,Drexel,62,Away,Neutral Site,Win,11.97,1.47
11/27/2013,Drexel,Away,62,Arizona,66,Away,Neutral Site,Loss,1.47,11.97
11/27/2013,St Louis,Away,62,Old Dominion,52,Away,Neutral Site,Win,8.78,-1.03
11/27/2013,Old Dominion,Away,52,St Louis,62,Away,Neutral Site,Loss,-1.03,8.78
11/27/2013,St Francis NY,Home,83,Mt St Vincent,54,Away,,Win,2.13,0.00
11/27/2013,Mt St Vincent,Away,54,St Francis NY,83,Home,,Loss,0.00,2.13
11/27/2013,Richmond,Away,83,Air Force,60,Home,,Win,1.39,-3.13
11/27/2013,Air Force,Home,60,Richmond,83,Away,,Loss,-3.13,1.39
11/27/2013,Colorado St,Home,66,Bethune-Cookman,52,Away,,Win,3.66,-6.88
11/27/2013,Bethune-Cookman,Away,52,Colorado St,66,Home,,Loss,-6.88,3.66
11/27/2013,Kent,Home,83,Youngstown St,79,Away,,Win,1.25,2.84
11/27/2013,Youngstown St,Away,79,Kent,83,Home,,Loss,2.84,1.25
11/27/2013,Kentucky,Home,81,E Michigan,63,Away,,Win,9.26,4.63
11/27/2013,E Michigan,Away,63,Kentucky,81,Home,,Loss,4.63,9.26
11/27/2013,William & Mary,Home,97,VMI,67,Away,,Win,1.84,6.03
11/27/2013,VMI,Away,67,William & Mary,97,Home,,Loss,6.03,1.84
11/27/2013,Campbell,Home,62,St Andrew's,55,Away,,Win,-3.97,0.00
11/27/2013,St Andrew's,Away,55,Campbell,62,Home,,Loss,0.00,-3.97
11/27/2013,Jacksonville St,Home,78,Fort Valley St,66,Away,,Win,-5.23,0.00
11/27/2013,Fort Valley St,Away,66,Jacksonville St,78,Home,,Loss,0.00,-5.23
11/27/2013,Mississippi St,Home,58,Jackson St,56,Away,,Win,-3.61,-2.90
11/27/2013,Jackson St,Away,56,Mississippi St,58,Home,,Loss,-2.90,-3.61
11/27/2013,Boise St,Away,98,Idaho,89,Away,Neutral Site,Win,7.18,-2.21
11/27/2013,Idaho,Away,89,Boise St,98,Away,Neutral Site,Loss,-2.21,7.18
11/27/2013,TN Martin,Home,95,Bethel TN,82,Away,,Win,-7.16,0.00
11/27/2013,Bethel TN,Away,82,TN Martin,95,Home,,Loss,0.00,-7.16
11/27/2013,TX Pan American,Away,66,Lamar,61,Home,,Win,-5.03,-10.57
11/27/2013,Lamar,Home,61,TX Pan American,66,Away,,Loss,-10.57,-5.03
11/27/2013,ULL,Home,105,Northwestern LA,74,Away,,Win,6.39,2.81
11/27/2013,Northwestern LA,Away,74,ULL,105,Home,,Loss,2.81,6.39
11/27/2013,San Francisco,Home,96,Sonoma St,73,Away,,Win,3.75,0.00
11/27/2013,Sonoma St,Away,73,San Francisco,96,Home,,Loss,0.00,3.75
11/27/2013,New Mexico St,Home,91,Prairie View,60,Away,,Win,10.31,-7.68
11/27/2013,Prairie View,Away,60,New Mexico St,91,Home,,Loss,-7.68,10.31
11/27/2013,Wright St,Home,73,Alcorn St,55,Away,,Win,5.09,-3.74
11/27/2013,Alcorn St,Away,55,Wright St,73,Home,,Loss,-3.74,5.09
11/27/2013,Winthrop,Home,69,James Madison,57,Away,,Win,2.64,-5.45
11/27/2013,James Madison,Away,57,Winthrop,69,Home,,Loss,-5.45,2.64
11/27/2013,Bryant,Home,70,Brown,67,Away,,Win,1.47,4.18
11/27/2013,Brown,Away,67,Bryant,70,Home,,Loss,4.18,1.47
11/27/2013,IPFW,Away,71,E Illinois,65,Home,,Win,6.59,-5.87
11/27/2013,E Illinois,Home,65,IPFW,71,Away,,Loss,-5.87,6.59
11/27/2013,UAB,Home,85,Florida A&M,73,Away,,Win,2.77,-2.78
11/27/2013,Florida A&M,Away,73,UAB,85,Home,,Loss,-2.78,2.77
11/28/2013,San Diego St,Away,72,Col Charleston,52,Away,Neutral Site,Win,13.97,0.31
11/28/2013,Col Charleston,Away,52,San Diego St,72,Away,Neutral Site,Loss,0.31,13.97
11/28/2013,LSU,Away,82,St Joseph's PA,65,Away,Neutral Site,Win,3.81,4.33
11/28/2013,St Joseph's PA,Away,65,LSU,82,Away,Neutral Site,Loss,4.33,3.81
11/28/2013,Iowa,Away,77,Xavier,74,Away,Neutral Site,Win,11.91,4.27
11/28/2013,Xavier,Away,74,Iowa,77,Away,Neutral Site,Loss,4.27,11.91
11/28/2013,UCLA,Away,105,Nevada,84,Away,Neutral Site,Win,11.06,-1.50
11/28/2013,Nevada,Away,84,UCLA,105,Away,Neutral Site,Loss,-1.50,11.06
11/28/2013,UTEP,Away,78,Tennessee,70,Away,Neutral Site,Win,6.06,10.27
11/28/2013,Tennessee,Away,70,UTEP,78,Away,Neutral Site,Loss,10.27,6.06
11/28/2013,Creighton,Away,88,Arizona St,60,Away,Neutral Site,Win,12.12,6.16
11/28/2013,Arizona St,Away,60,Creighton,88,Away,Neutral Site,Loss,6.16,12.12
11/28/2013,Harvard,Away,68,Denver,60,Away,Neutral Site,Win,13.13,1.45
11/28/2013,Denver,Away,60,Harvard,68,Away,Neutral Site,Loss,1.45,13.13
11/28/2013,WI Green Bay,Away,97,Pepperdine,89,Away,Neutral Site,Win,10.67,-1.32
11/28/2013,Pepperdine,Away,89,WI Green Bay,97,Away,Neutral Site,Loss,-1.32,10.67
11/28/2013,Missouri,Away,78,Northwestern,67,Away,Neutral Site,Win,3.39,-3.85
11/28/2013,Northwestern,Away,67,Missouri,78,Away,Neutral Site,Loss,-3.85,3.39
11/28/2013,G Washington,Away,71,Miami FL,63,Away,Neutral Site,Win,6.53,1.97
11/28/2013,Miami FL,Away,63,G Washington,71,Away,Neutral Site,Loss,1.97,6.53
11/28/2013,Butler,Away,76,Washington St,69,Away,Neutral Site,Win,1.97,-1.52
11/28/2013,Washington St,Away,69,Butler,76,Away,Neutral Site,Loss,-1.52,1.97
11/28/2013,Oklahoma St,Away,97,Purdue,87,Away,Neutral Site,Win,11.24,0.59
11/28/2013,Purdue,Away,87,Oklahoma St,97,Away,Neutral Site,Loss,0.59,11.24
11/28/2013,Villanova,Away,94,USC,79,Away,Neutral Site,Win,11.94,-4.75
11/28/2013,USC,Away,79,Villanova,94,Away,Neutral Site,Loss,-4.75,11.94
11/28/2013,Gardner Webb,Away,61,IUPUI,54,Away,Neutral Site,Win,3.52,-8.03
11/28/2013,IUPUI,Away,54,Gardner Webb,61,Away,Neutral Site,Loss,-8.03,3.52
11/28/2013,Morehead St,Away,88,Chattanooga,75,Away,Neutral Site,Win,3.94,1.97
11/28/2013,Chattanooga,Away,75,Morehead St,88,Away,Neutral Site,Loss,1.97,3.94
11/28/2013,Memphis,Away,87,Siena,60,Away,Neutral Site,Win,7.19,-1.72
11/28/2013,Siena,Away,60,Memphis,87,Away,Neutral Site,Loss,-1.72,7.19
11/28/2013,Kansas,Away,87,Wake Forest,78,Away,Neutral Site,Win,9.15,-1.24
11/28/2013,Wake Forest,Away,78,Kansas,87,Away,Neutral Site,Loss,-1.24,9.15
11/28/2013,Marquette,Away,86,CS Fullerton,66,Home,,Win,3.47,-3.97
11/28/2013,CS Fullerton,Home,66,Marquette,86,Away,,Loss,-3.97,3.47
11/29/2013,UCLA,Away,95,Northwestern,79,Away,Neutral Site,Win,11.06,-3.85
11/29/2013,Northwestern,Away,79,UCLA,95,Away,Neutral Site,Loss,-3.85,11.06
11/29/2013,Hawaii,Home,72,Montana,61,Away,,Win,6.74,1.77
11/29/2013,Montana,Away,61,Hawaii,72,Home,,Loss,1.77,6.74
11/29/2013,N Dakota St,Away,91,Santa Clara,85,Home,,Win,11.03,0.45
11/29/2013,Santa Clara,Home,85,N Dakota St,91,Away,,Loss,0.45,11.03
11/29/2013,Illinois St,Away,75,Sonoma St,58,Away,Neutral Site,Win,-0.35,0.00
11/29/2013,Sonoma St,Away,58,Illinois St,75,Away,Neutral Site,Loss,0.00,-0.35
11/29/2013,Tennessee,Away,64,Xavier,49,Away,Neutral Site,Win,10.27,4.27
11/29/2013,Xavier,Away,49,Tennessee,64,Away,Neutral Site,Loss,4.27,10.27
11/29/2013,Oklahoma St,Away,69,Butler,67,Away,Neutral Site,Win,11.24,1.97
11/29/2013,Butler,Away,67,Oklahoma St,69,Away,Neutral Site,Loss,1.97,11.24
11/29/2013,Towson,Home,84,Citadel,59,Away,,Win,4.82,-7.33
11/29/2013,Citadel,Away,59,Towson,84,Home,,Loss,-7.33,4.82
11/29/2013,Washington St,Away,69,Purdue,54,Away,Neutral Site,Win,-1.52,0.59
11/29/2013,Purdue,Away,54,Washington St,69,Away,Neutral Site,Loss,0.59,-1.52
11/29/2013,Santa Barbara,Home,83,S Dakota St,64,Away,,Win,5.90,4.00
11/29/2013,S Dakota St,Away,64,Santa Barbara,83,Home,,Loss,4.00,5.90
11/29/2013,Missouri,Away,83,Nevada,70,Away,Neutral Site,Win,3.39,-1.50
11/29/2013,Nevada,Away,70,Missouri,83,Away,Neutral Site,Loss,-1.50,3.39
11/29/2013,Rider,Away,97,Rice,93,Away,Neutral Site,Win,-2.65,-7.67
11/29/2013,Rice,Away,93,Rider,97,Away,Neutral Site,Loss,-7.67,-2.65
11/29/2013,Texas Tech,Home,94,UT San Antonio,64,Away,,Win,0.00,-7.93
11/29/2013,UT San Antonio,Away,64,Texas Tech,94,Home,,Loss,-7.93,0.00
11/29/2013,Mercer,Away,117,Valparaiso,108,Home,,Win,12.91,4.79
11/29/2013,Valparaiso,Home,108,Mercer,117,Away,,Loss,4.79,12.91
11/29/2013,E Washington,Home,82,Seattle,75,Away,,Win,1.06,0.67
11/29/2013,Seattle,Away,75,E Washington,82,Home,,Loss,0.67,1.06
11/29/2013,Missouri St,Away,73,Texas A&M,67,Away,Neutral Site,Win,0.44,1.72
11/29/2013,Texas A&M,Away,67,Missouri St,73,Away,Neutral Site,Loss,1.72,0.44
11/29/2013,Grand Canyon,Home,91,San Diego Chr,61,Away,,Win,0.45,0.00
11/29/2013,San Diego Chr,Away,61,Grand Canyon,91,Home,,Loss,0.00,0.45
11/29/2013,San Francisco,Home,72,Vermont,61,Away,,Win,3.75,10.66
11/29/2013,Vermont,Away,61,San Francisco,72,Home,,Loss,10.66,3.75
11/29/2013,TCU,Away,72,Tulsa,65,Away,Neutral Site,Win,-8.84,5.73
11/29/2013,Tulsa,Away,65,TCU,72,Away,Neutral Site,Loss,5.73,-8.84
11/29/2013,Villanova,Away,63,Kansas,59,Away,Neutral Site,Win,11.94,9.15
11/29/2013,Kansas,Away,59,Villanova,63,Away,Neutral Site,Loss,9.15,11.94
11/29/2013,Iowa,Away,89,UTEP,53,Away,Neutral Site,Win,11.91,6.06
11/29/2013,UTEP,Away,53,Iowa,89,Away,Neutral Site,Loss,6.06,11.91
11/29/2013,St Joseph's PA,Away,78,Siena,66,Away,Neutral Site,Win,4.33,-1.72
11/29/2013,Siena,Away,66,St Joseph's PA,78,Away,Neutral Site,Loss,-1.72,4.33
11/29/2013,Arizona St,Away,80,Col Charleston,58,Away,Neutral Site,Win,6.16,0.31
11/29/2013,Col Charleston,Away,58,Arizona St,80,Away,Neutral Site,Loss,0.31,6.16
11/29/2013,Miami FL,Away,48,CS Fullerton,46,Home,,Win,1.97,-3.97
11/29/2013,CS Fullerton,Home,46,Miami FL,48,Away,,Loss,-3.97,1.97
11/29/2013,San Diego St,Away,86,Creighton,80,Away,Neutral Site,Win,13.97,12.12
11/29/2013,Creighton,Away,80,San Diego St,86,Away,Neutral Site,Loss,12.12,13.97
11/29/2013,Harvard,Away,76,WI Green Bay,64,Away,Neutral Site,Win,13.13,10.67
11/29/2013,WI Green Bay,Away,64,Harvard,76,Away,Neutral Site,Loss,10.67,13.13
11/29/2013,Gardner Webb,Away,86,Morehead St,82,Away,Neutral Site,Win,3.52,3.94
11/29/2013,Morehead St,Away,82,Gardner Webb,86,Away,Neutral Site,Loss,3.94,3.52
11/29/2013,Wake Forest,Away,77,USC,63,Away,Neutral Site,Win,-1.24,-4.75
11/29/2013,USC,Away,63,Wake Forest,77,Away,Neutral Site,Loss,-4.75,-1.24
11/29/2013,Marquette,Away,76,G Washington,60,Away,Neutral Site,Win,3.47,6.53
11/29/2013,G Washington,Away,60,Marquette,76,Away,Neutral Site,Loss,6.53,3.47
11/29/2013,Chattanooga,Away,87,IUPUI,76,Away,Neutral Site,Win,1.97,-8.03
11/29/2013,IUPUI,Away,76,Chattanooga,87,Away,Neutral Site,Loss,-8.03,1.97
11/29/2013,Drexel,Away,85,Alabama,83,Away,Neutral Site,Win,1.47,0.63
11/29/2013,Alabama,Away,83,Drexel,85,Away,Neutral Site,Loss,0.63,1.47
11/29/2013,Pepperdine,Away,68,Denver,56,Away,Neutral Site,Win,-1.32,1.45
11/29/2013,Denver,Away,56,Pepperdine,68,Away,Neutral Site,Loss,1.45,-1.32
11/29/2013,Arizona,Away,72,Duke,66,Away,Neutral Site,Win,11.97,11.56
11/29/2013,Duke,Away,66,Arizona,72,Away,Neutral Site,Loss,11.56,11.97
11/29/2013,Indiana St,Away,97,AK Anchorage,87,Home,,Win,3.27,0.00
11/29/2013,AK Anchorage,Home,87,Indiana St,97,Away,,Loss,0.00,3.27
11/29/2013,Memphis,Away,76,LSU,69,Away,Neutral Site,Win,7.19,3.81
11/29/2013,LSU,Away,69,Memphis,76,Away,Neutral Site,Loss,3.81,7.19
11/29/2013,Texas St,Away,70,Tulane,52,Away,Neutral Site,Win,-4.65,-5.82
11/29/2013,Tulane,Away,52,Texas St,70,Away,Neutral Site,Loss,-5.82,-4.65
11/29/2013,Boise St,Home,76,Portland St,60,Away,,Win,7.18,1.00
11/29/2013,Portland St,Away,60,Boise St,76,Home,,Loss,1.00,7.18
11/29/2013,SE Missouri St,Away,79,N Kentucky,65,Away,Neutral Site,Win,4.38,-5.57
11/29/2013,N Kentucky,Away,65,SE Missouri St,79,Away,Neutral Site,Loss,-5.57,4.38
11/29/2013,Michigan St,Home,98,Mt St Mary's,65,Away,,Win,10.62,-1.72
11/29/2013,Mt St Mary's,Away,65,Michigan St,98,Home,,Loss,-1.72,10.62
11/29/2013,Oklahoma,Home,101,Ark Little Rock,81,Away,,Win,6.28,-2.59
11/29/2013,Ark Little Rock,Away,81,Oklahoma,101,Home,,Loss,-2.59,6.28
11/29/2013,Drake,Away,84,Fresno St,74,Home,,Win,0.03,1.91
11/29/2013,Fresno St,Home,74,Drake,84,Away,,Loss,1.91,0.03
11/29/2013,Liberty,Away,70,Hampton,53,Away,Neutral Site,Win,0.50,2.97
11/29/2013,Hampton,Away,53,Liberty,70,Away,Neutral Site,Loss,2.97,0.50
11/29/2013,Michigan,Home,87,Coppin St,45,Away,,Win,9.03,-5.38
11/29/2013,Coppin St,Away,45,Michigan,87,Home,,Loss,-5.38,9.03
11/29/2013,Providence,Home,78,Fairfield,69,Away,,Win,3.68,-6.56
11/29/2013,Fairfield,Away,69,Providence,78,Home,,Loss,-6.56,3.68
11/29/2013,Georgia,Home,71,Appalachian St,53,Away,,Win,2.28,-3.93
11/29/2013,Appalachian St,Away,53,Georgia,71,Home,,Loss,-3.93,2.28
11/29/2013,Maryland,Home,89,Morgan St,62,Away,,Win,3.25,-0.77
11/29/2013,Morgan St,Away,62,Maryland,89,Home,,Loss,-0.77,3.25
11/29/2013,West Alabama,Away,77,Abilene Chr,67,Away,Neutral Site,Win,0.00,-0.45
11/29/2013,Abilene Chr,Away,67,West Alabama,77,Away,Neutral Site,Loss,-0.45,0.00
11/29/2013,Mississippi,Away,77,Georgia Tech,67,Away,Neutral Site,Win,2.48,-0.12
11/29/2013,Georgia Tech,Away,67,Mississippi,77,Away,Neutral Site,Loss,-0.12,2.48
11/29/2013,Penn St,Away,89,St John's,82,Away,Neutral Site,Win,0.59,5.63
11/29/2013,St John's,Away,82,Penn St,89,Away,Neutral Site,Loss,5.63,0.59
11/29/2013,VA Commonwealth,Home,79,Northeastern,66,Away,,Win,10.12,-2.81
11/29/2013,Northeastern,Away,66,VA Commonwealth,79,Home,,Loss,-2.81,10.12
11/29/2013,Virginia Tech,Home,81,Radford,56,Away,,Win,-4.10,4.48
11/29/2013,Radford,Away,56,Virginia Tech,81,Home,,Loss,4.48,-4.10
11/29/2013,Cincinnati,Home,95,Kennesaw,67,Away,,Win,10.39,-9.29
11/29/2013,Kennesaw,Away,67,Cincinnati,95,Home,,Loss,-9.29,10.39
11/29/2013,Virginia,Away,76,SMU,73,Away,Neutral Site,Win,10.65,9.09
11/29/2013,SMU,Away,73,Virginia,76,Away,Neutral Site,Loss,9.09,10.65
11/29/2013,CS Bakersfield,Away,61,Northern Arizona,50,Away,Neutral Site,Win,0.78,-1.41
11/29/2013,Northern Arizona,Away,50,CS Bakersfield,61,Away,Neutral Site,Loss,-1.41,0.78
11/29/2013,W Michigan,Home,83,Cornell,70,Away,,Win,5.06,-14.29
11/29/2013,Cornell,Away,70,W Michigan,83,Home,,Loss,-14.29,5.06
11/29/2013,Florida,Home,67,Florida St,66,Away,,Win,12.79,4.56
11/29/2013,Florida St,Away,66,Florida,67,Home,,Loss,4.56,12.79
11/29/2013,Prairie View,Away,89,Bethune-Cookman,80,Away,Neutral Site,Win,-7.68,-6.88
11/29/2013,Bethune-Cookman,Away,80,Prairie View,89,Away,Neutral Site,Loss,-6.88,-7.68
11/29/2013,Samford,Home,79,Campbellsville,68,Away,,Win,-5.88,0.00
11/29/2013,Campbellsville,Away,68,Samford,79,Home,,Loss,0.00,-5.88
11/29/2013,Texas,Home,72,UT Arlington,69,Away,,Win,4.09,-1.41
11/29/2013,UT Arlington,Away,69,Texas,72,Home,,Loss,-1.41,4.09
11/29/2013,Illinois,Home,57,IPFW,55,Away,,Win,2.09,6.59
11/29/2013,IPFW,Away,55,Illinois,57,Home,,Loss,6.59,2.09
11/29/2013,Monmouth NJ,Home,81,MS Valley St,79,Away,,Win,-4.06,-9.03
11/29/2013,MS Valley St,Away,79,Monmouth NJ,81,Home,,Loss,-9.03,-4.06
11/29/2013,Sam Houston St,Away,75,Ark Pine Bluff,49,Away,Neutral Site,Win,6.03,-7.45
11/29/2013,Ark Pine Bluff,Away,49,Sam Houston St,75,Away,Neutral Site,Loss,-7.45,6.03
11/29/2013,Ohio St,Home,99,North Florida,64,Away,,Win,10.03,-1.84
11/29/2013,North Florida,Away,64,Ohio St,99,Home,,Loss,-1.84,10.03
11/29/2013,Oregon,Home,85,Pacific,62,Away,,Win,7.84,-2.07
11/29/2013,Pacific,Away,62,Oregon,85,Home,,Loss,-2.07,7.84
11/29/2013,NC A&T,Away,85,Longwood,78,Away,Neutral Site,Win,-7.91,-10.47
11/29/2013,Longwood,Away,78,NC A&T,85,Away,Neutral Site,Loss,-10.47,-7.91
11/29/2013,Clemson,Home,69,Coastal Car,40,Away,,Win,5.38,4.33
11/29/2013,Coastal Car,Away,40,Clemson,69,Home,,Loss,4.33,5.38
11/29/2013,SF Austin,Away,60,UNC Wilmington,55,Home,,Win,13.85,-6.34
11/29/2013,UNC Wilmington,Home,55,SF Austin,60,Away,,Loss,-6.34,13.85
11/29/2013,Cal Poly SLO,Away,70,North Dakota,43,Away,Neutral Site,Win,-0.22,0.15
11/29/2013,North Dakota,Away,43,Cal Poly SLO,70,Away,Neutral Site,Loss,0.15,-0.22
